smiles,doi,title,publisher,year,access,compound_id,target_type,target_relation,target_value,target_units,bacteria,bacteria_unified,page_bacteria,origin_bacteria,section_bacteria,subsection_bacteria,page_target,origin_target,section_target,subsection_target,page_scaffold,origin_scaffold,page_residue,origin_residue,pdf
Cc1cnc(N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nc1,10.1016/j.bmcl.2022.128885,Pyrimidine-conjugated fluoroquinolones as new potential broad-spectrum antibacterial agents,Elsevier BV,2022,0,1m,MIC,'=',64,µg/mL,E. C.,Escherichia coli,3,table 1,,,3,table 1,,,3,figure 2,3.0,figure 2,j.bmcl.2022.128885
CCc1cnc(N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nc1,10.1016/j.bmcl.2022.128885,Pyrimidine-conjugated fluoroquinolones as new potential broad-spectrum antibacterial agents,Elsevier BV,2022,0,1n,MIC,'=',8,µg/mL,E. C.,Escherichia coli,3,table 1,,,3,table 1,,,3,figure 2,3.0,figure 2,j.bmcl.2022.128885
COc1cnc(N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nc1,10.1016/j.bmcl.2022.128885,Pyrimidine-conjugated fluoroquinolones as new potential broad-spectrum antibacterial agents,Elsevier BV,2022,0,1o,MIC,'=',64,µg/mL,E. C.,Escherichia coli,3,table 1,,,3,table 1,,,3,figure 2,3.0,figure 2,j.bmcl.2022.128885
O=C(O)c1cn(C2CC2)c2cc(N3CCN(c4ncc(F)cn4)CC3)c(F)cc2c1=O,10.1016/j.bmcl.2022.128885,Pyrimidine-conjugated fluoroquinolones as new potential broad-spectrum antibacterial agents,Elsevier BV,2022,0,1p,MIC,'=',128,µg/mL,E. C.,Escherichia coli,3,table 1,,,3,table 1,,,3,figure 2,3.0,figure 2,j.bmcl.2022.128885
O=C(O)c1cn(C2CC2)c2cc(N3CCN(c4ncc(Br)cn4)CC3)c(F)cc2c1=O,10.1016/j.bmcl.2022.128885,Pyrimidine-conjugated fluoroquinolones as new potential broad-spectrum antibacterial agents,Elsevier BV,2022,0,1q,MIC,'=',64,µg/mL,E. C.,Escherichia coli,3,table 1,,,3,table 1,,,3,figure 2,3.0,figure 2,j.bmcl.2022.128885
Cc1cc(C)nc(NS(=O)(=O)c2ccc(-n3cc(CSc4nc5ccccc5[nH]4)nn3)cc2)n1,10.3390/antibiotics12071220,Benzimidazole-Triazole Hybrids as Antimicrobial and Antiviral Agents: A Systematic Review,MDPI AG,2023,1,6a,MIC,'=',128,µg mL-1,E.c.,,5,table 1,,,5,table 1,,,5,scheme 2,5.0,scheme 2,antibiotics12071220
O=S(=O)(Nc1ncccn1)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,10.3390/antibiotics12071220,Benzimidazole-Triazole Hybrids as Antimicrobial and Antiviral Agents: A Systematic Review,MDPI AG,2023,1,6b,MIC,'=',128,µg mL-1,E.c.,,5,table 1,,,5,table 1,,,5,scheme 2,5.0,scheme 2,antibiotics12071220
O=S(=O)(Nc1ccccn1)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,10.3390/antibiotics12071220,Benzimidazole-Triazole Hybrids as Antimicrobial and Antiviral Agents: A Systematic Review,MDPI AG,2023,1,6c,MIC,'=',64,µg mL-1,E.c.,,5,table 1,,,5,table 1,,,5,scheme 2,5.0,scheme 2,antibiotics12071220
O=S(=O)(Nc1nccs1)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,10.3390/antibiotics12071220,Benzimidazole-Triazole Hybrids as Antimicrobial and Antiviral Agents: A Systematic Review,MDPI AG,2023,1,6d,MIC,'=',64,µg mL-1,E.c.,,5,table 1,,,5,table 1,,,5,scheme 2,5.0,scheme 2,antibiotics12071220
Cc1noc(NS(=O)(=O)c2ccc(-n3cc(CSc4nc5ccccc5[nH]4)nn3)cc2)c1C,10.3390/antibiotics12071220,Benzimidazole-Triazole Hybrids as Antimicrobial and Antiviral Agents: A Systematic Review,MDPI AG,2023,1,6e,MIC,'=',64,µg mL-1,E.c.,,5,table 1,,,5,table 1,,,5,scheme 2,5.0,scheme 2,antibiotics12071220
N=C(N)NS(=O)(=O)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,10.3390/antibiotics12071220,Benzimidazole-Triazole Hybrids as Antimicrobial and Antiviral Agents: A Systematic Review,MDPI AG,2023,1,6f,MIC,'=',256,µg mL-1,E.c.,,5,table 1,,,5,table 1,,,5,scheme 2,5.0,scheme 2,antibiotics12071220
CC1Cc2ccccc2N1C(=O)Cn1cc(Cn2c(-c3ccccn3)nc3ccccc32)nn1,10.3390/antibiotics12071220,Benzimidazole-Triazole Hybrids as Antimicrobial and Antiviral Agents: A Systematic Review,MDPI AG,2023,1,35a,MIC,'=',"0,056",µmol mL-1,E. coli,Escherichia coli,10,table 3,,,10,table 3,,,10,scheme 8,10.0,scheme 8,antibiotics12071220
O=C(Cn1cc(Cn2cnc3ccccc32)nn1)N1CCc2ccc([N+](=O)[O-])cc21,10.3390/antibiotics12071220,Benzimidazole-Triazole Hybrids as Antimicrobial and Antiviral Agents: A Systematic Review,MDPI AG,2023,1,35b,MIC,'=',"0,062",µmol mL-1,E. coli,Escherichia coli,10,table 3,,,10,table 3,,,10,scheme 8,10.0,scheme 8,antibiotics12071220
Cc1cc2ncn(Cc3cn(CC(=O)N4CCc5ccc([N+](=O)[O-])cc54)nn3)c2cc1C,10.3390/antibiotics12071220,Benzimidazole-Triazole Hybrids as Antimicrobial and Antiviral Agents: A Systematic Review,MDPI AG,2023,1,35c,MIC,'=',"0,058",µmol mL-1,E. coli,Escherichia coli,10,table 3,,,10,table 3,,,10,scheme 8,10.0,scheme 8,antibiotics12071220
Cc1nc2ccccc2n1Cc1cn(CC(=O)N2CCc3ccc([N+](=O)[O-])cc32)nn1,10.3390/antibiotics12071220,Benzimidazole-Triazole Hybrids as Antimicrobial and Antiviral Agents: A Systematic Review,MDPI AG,2023,1,35d,MIC,'=',"0,03",µmol mL-1,E. coli,Escherichia coli,10,table 3,,,10,table 3,,,10,scheme 8,10.0,scheme 8,antibiotics12071220
CSc1nc2ccccc2n1Cc1cn(CC(=O)N2CCc3ccc([N+](=O)[O-])cc32)nn1,10.3390/antibiotics12071220,Benzimidazole-Triazole Hybrids as Antimicrobial and Antiviral Agents: A Systematic Review,MDPI AG,2023,1,35e,MIC,'=',"0,056",µmol mL-1,E. coli,Escherichia coli,10,table 3,,,10,table 3,,,10,scheme 8,10.0,scheme 8,antibiotics12071220
O=C(Cn1cc(Cn2c(-c3ccccc3)nc3ccccc32)nn1)N1CCc2ccc([N+](=O)[O-])cc21,10.3390/antibiotics12071220,Benzimidazole-Triazole Hybrids as Antimicrobial and Antiviral Agents: A Systematic Review,MDPI AG,2023,1,35f,MIC,'=',"0,052",µmol mL-1,E. coli,Escherichia coli,10,table 3,,,10,table 3,,,10,scheme 8,10.0,scheme 8,antibiotics12071220
O=C(Cn1cc(Cn2c(-c3ccccn3)nc3ccccc32)nn1)N1CCc2ccc([N+](=O)[O-])cc21,10.3390/antibiotics12071220,Benzimidazole-Triazole Hybrids as Antimicrobial and Antiviral Agents: A Systematic Review,MDPI AG,2023,1,35g,MIC,'=',"0,026",µmol mL-1,E. coli,Escherichia coli,10,table 3,,,10,table 3,,,10,scheme 8,10.0,scheme 8,antibiotics12071220
CSc1nnc(Cn2c(CSc3ccccc3)nc3ccccc32)n1-c1ccccc1,10.3390/antibiotics12071220,Benzimidazole-Triazole Hybrids as Antimicrobial and Antiviral Agents: A Systematic Review,MDPI AG,2023,1,107a,MIC,'=',62,µg mL-1,E. coli,,24,table 9,,,24,table 9,,,25,scheme 27,25.0,scheme 27,antibiotics12071220
CCSc1nnc(Cn2c(CSc3ccccc3)nc3ccccc32)n1-c1ccccc1,10.3390/antibiotics12071220,Benzimidazole-Triazole Hybrids as Antimicrobial and Antiviral Agents: A Systematic Review,MDPI AG,2023,1,107b,MIC,'=',72,µg mL-1,E. coli,,24,table 9,,,24,table 9,,,25,scheme 27,25.0,scheme 27,antibiotics12071220
O=C(Cn1cc(Cn2cnc3ccccc32)nn1)N1CCc2ccccc21,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5a,MIC,'=',"0,07",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
Cc1cc2ncn(Cc3cn(CC(=O)N4CCc5ccccc54)nn3)c2cc1C,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5b,MIC,'=',"0,065",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
Cc1nc2ccccc2n1Cc1cn(CC(=O)N2CCc3ccccc32)nn1,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5c,MIC,'=',"0,067",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
CSc1nc2ccccc2n1Cc1cn(CC(=O)N2CCc3ccccc32)nn1,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5d,MIC,'=',"0,062",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
O=C(Cn1cc(Cn2c(-c3ccccc3)nc3ccccc32)nn1)N1CCc2ccccc21,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5e,MIC,'=',"0,058",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
O=C(Cn1cc(Cn2c(-c3ccccn3)nc3ccccc32)nn1)N1CCc2ccccc21,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5f,MIC,'=',"0,057",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
CC1Cc2ccccc2N1C(=O)Cn1cc(Cn2cnc3ccccc32)nn1,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5g,MIC,'=',"0,067",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
Cc1cc2ncn(Cc3cn(CC(=O)N4c5ccccc5CC4C)nn3)c2cc1C,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5h,MIC,'=',"0,063",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
Cc1nc2ccccc2n1Cc1cn(CC(=O)N2c3ccccc3CC2C)nn1,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5i,MIC,'=',"0,065",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
CSc1nc2ccccc2n1Cc1cn(CC(=O)N2c3ccccc3CC2C)nn1,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5j,MIC,'=',"0,06",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
CC1Cc2ccccc2N1C(=O)Cn1cc(Cn2c(-c3ccccc3)nc3ccccc32)nn1,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5k,MIC,'=',"0,056",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
CC1Cc2ccccc2N1C(=O)Cn1cc(Cn2c(-c3ccccn3)nc3ccccc32)nn1,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5l,MIC,'=',"0,056",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
O=C(Cn1cc(Cn2cnc3ccccc32)nn1)N1CCc2ccc([N+](=O)[O-])cc21,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5m,MIC,'=',"0,062",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
Cc1cc2ncn(Cc3cn(CC(=O)N4CCc5ccc([N+](=O)[O-])cc54)nn3)c2cc1C,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5n,MIC,'=',"0,058",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
Cc1nc2ccccc2n1Cc1cn(CC(=O)N2CCc3ccc([N+](=O)[O-])cc32)nn1,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5o,MIC,'=',"0,03",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
CSc1nc2ccccc2n1Cc1cn(CC(=O)N2CCc3ccc([N+](=O)[O-])cc32)nn1,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5p,MIC,'=',"0,056",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
O=C(Cn1cc(Cn2c(-c3ccccc3)nc3ccccc32)nn1)N1CCc2ccc([N+](=O)[O-])cc21,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5q,MIC,'=',"0,052",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
O=C(Cn1cc(Cn2c(-c3ccccc3)nc3ccccc32)nn1)N1CCc2ccc([N+](=O)[O-])cc21,10.1007/s11696-022-02436-1,"Synthesis, antimicrobial and α-glucosidase inhibition of new benzimidazole-1,2,3-triazole-indoline derivatives: a combined experimental and computational venture",Springer Science and Business Media LLC,2022,0,5r,MIC,'=',"0,026",µmol/mL,E. coli,Escherichia coli,11,table 3,,,11,table 3,,,4,scheme 3,5.0,table 1,s11696-022-02436-1
COc1cc(-c2nc3ccccc3[nH]2)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,3a,MIC,'=',"0,27",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
COc1cc(-c2nc3cc(Cl)ccc3[nH]2)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,3b,MIC,'=',"0,504",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
COc1cc(-c2nc3cc(Br)ccc3[nH]2)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,3c,MIC,'=',"0,247",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
COc1cc(-c2nc3cc(C)ccc3[nH]2)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,3d,MIC,'=',"0,262",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
COc1ccc2nc(-c3cc(OC)c(O)c4c[n+]5c(cc34)-c3cc4c(cc3CC5)OCO4)[nH]c2c1.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,3e,MIC,'=',"0,254",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
CCn1c(-c2cc(OC)c(O)c3c[n+]4c(cc23)-c2cc3c(cc2CC4)OCO3)nc2ccccc21.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,4a,MIC,'=',"0,51",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
CCCCn1c(-c2cc(OC)c(O)c3c[n+]4c(cc23)-c2cc3c(cc2CC4)OCO3)nc2ccccc21.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,4b,MIC,'=',"0,483",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
CCCCCn1c(-c2cc(OC)c(O)c3c[n+]4c(cc23)-c2cc3c(cc2CC4)OCO3)nc2ccccc21.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,4c,MIC,'=',"0,471",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
CCCCCCn1c(-c2cc(OC)c(O)c3c[n+]4c(cc23)-c2cc3c(cc2CC4)OCO3)nc2ccccc21.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,4d,MIC,'=',"0,029",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
CCCCCCCCn1c(-c2cc(OC)c(O)c3c[n+]4c(cc23)-c2cc3c(cc2CC4)OCO3)nc2ccccc21.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,4e,MIC,'=',"0,437",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
CCCCCCCCCCn1c(-c2cc(OC)c(O)c3c[n+]4c(cc23)-c2cc3c(cc2CC4)OCO3)nc2ccccc21.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,4f,MIC,'=',"0,417",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
COc1cc(-c2nc3ccccc3n2CC2CC2)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,5a,MIC,'=',"0,015",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
COc1cc(-c2nc3ccccc3n2CC2CCCCC2)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,5b,MIC,'=',"0,112",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
C=CCn1c(-c2cc(OC)c(O)c3c[n+]4c(cc23)-c2cc3c(cc2CC4)OCO3)nc2ccccc21.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,5c,MIC,'=',"0,249",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
C#CCn1c(-c2cc(OC)c(O)c3c[n+]4c(cc23)-c2cc3c(cc2CC4)OCO3)nc2ccccc21.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,5d,MIC,'=',"0,25",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
COc1cc(-c2nc3ccccc3n2CCO)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,6a,MIC,'=',"0,494",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
COc1cc(-c2nc3ccccc3n2CCN(C)C)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,6b,MIC,'=',"0,47",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
COc1cc(-c2nc3ccccc3n2CCN2CCOCC2)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,6c,MIC,'=',"0,436",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,acs.jafc.1c02545
COc1cc(-c2nc3ccccc3n2Cc2ccccc2F)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,7a,MIC,'=',"0,22",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 2,3.0,scheme 2,acs.jafc.1c02545
COc1cc(-c2nc3ccccc3n2Cc2ccc(F)cc2F)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,7b,MIC,'=',"0,107",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 2,3.0,scheme 2,acs.jafc.1c02545
COc1cc(-c2nc3ccccc3n2Cc2ccccc2Cl)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,7c,MIC,'=',"0,428",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 2,3.0,scheme 2,acs.jafc.1c02545
COc1cc(-c2nc3ccccc3n2Cc2ccc(Cl)cc2Cl)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,7d,MIC,'=',"0,202",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 2,3.0,scheme 2,acs.jafc.1c02545
COc1cc(-c2nc3ccccc3n2Cc2ccc(Cl)c(Cl)c2)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,7e,MIC,'=',"0,202",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 2,3.0,scheme 2,acs.jafc.1c02545
COc1cc(-c2nc3ccccc3n2CC(=O)N2CCCC2)c2cc3[n+](cc2c1O)CCc1cc2c(cc1-3)OCO2.[Cl-],10.1021/acs.jafc.1c02545,Natural Berberine-Hybridized Benzimidazoles as Novel Unique Bactericides against <i>Staphylococcus aureus</i>,American Chemical Society (ACS),2021,0,8a,MIC,'=',"0,219",mM,E. coli,Escherichia coli,4,table 1,,,4,table 1,,,3,scheme 2,3.0,scheme 2,acs.jafc.1c02545
